SPAN 363,Cultures of the Southern Cone and the Andean Region,"Prerequisite: SPAN 240 or 242 or equivalent with a grade of C or higher. This course introduces students to the cultural achievements of the nations of the region within an historical framework. Emphasis is on the interaction between the events that shape the area, the wide variety of cultures that arose there, and the forms of artistic endeavour through which the many different peoples express themselves. Argentina, Peru, and Chile are given special importance; the history and culture of Uruguay, Ecuador, and Bolivia are also highlighted. Activities may include oral discussions and presentations, analysis of written and visual texts, use of relevant Internet resources, summaries, and brief essays.",https://www.concordia.ca//academics/undergraduate/calendar/current/sec31/31-060.html
SPAN 365,The History of Spanish Culture,"Prerequisite: SPAN 240 or 242 or equivalent with a grade of C or higher. This course examines important linguistic, literary, and artistic developments of Spanish culture as they relate to the invention, consolidation, and critique of a unique Spanish identity. Activities may include oral discussions and presentations, analysis of written and visual texts, use of relevant Internet resources, summaries, and brief essays.",https://www.concordia.ca//academics/undergraduate/calendar/current/sec31/31-060.html
SPAN 371,Phonetics and Phonology of Spanish,Prerequisite: SPAN 301 or permission of the Department. Students in this course gain knowledge to describe the sound system of Spanish and to contrast it with English. Practical applications stemming from this course include: (a) gaining awareness and improving ones Spanish pronunciation; (b) learning to efficiently perceive and describe different varieties of Spanish; and (c) learning to identify pronunciation problems of learners of Spanish as a foreign language.,https://www.concordia.ca//academics/undergraduate/calendar/current/sec31/31-060.html
SPAN 406,"From Orality to Literacy in Medieval Spain, 1100-1500","Prerequisite: SPAN 303, 310. This course examines the ways in which oral-popular discourses are appropriated by the representatives of official culture, as well as how emerging institutions fashion their message around a nascent concern with Hispanic identity in works from the late period of Spains era of Reconquest. Topics of inquiry may include the social and political function of oral poetry, the importance of ritualistic cultural phenomena, the growing importance of vernacular literature, and the processes of canon formation.",https://www.concordia.ca//academics/undergraduate/calendar/current/sec31/31-060.html
SPAN 411,"Freedom and Containment in Spanish Golden Age Prose,
 1550-1700","Prerequisite: SPAN 303, 310. This course considers a selection of narrative texts from the Spanish Golden Age in order to examine the relationship between the reading subject and an emergent official culture. Through close textual analysis and critical discussion of representative works by authors such as Cervantes, Quevedo, and Zayas, students study and discuss literary and extra-literary issues representative of this period. Course topics may include theories of reader reception, the role of censorship, the construction of gender, and the creation of social types and anti-types.",https://www.concordia.ca//academics/undergraduate/calendar/current/sec31/31-060.html
SPAN 412,"Golden Age Drama and Poetry: Theatricality in Renaissance and
 Baroque Spain, 1500-1690","Prerequisite: SPAN 303, 310. This course carries out a comparative study of the rhetorical strategies of literary and extra-literary representation in Golden Age Spain, and their role in the creation of an early modern subject of mass visual culture. Through close textual analysis and critical discussions of representative works by Spanish poets and playwrights such as Garcilaso, Lope, Gngora, Quevedo, Tirso, and Caldern, students examine a number of literary and theoretical topics. These may include the performative aspects of poetry, the literary uses of pictorial perspective, and the relationship between subjectivity and theatricality.",https://www.concordia.ca//academics/undergraduate/calendar/current/sec31/31-060.html
SPAN 415,"Towards Modernity and Liberalism in Spain, 1808-1898 ","Prerequisite: SPAN 303 or equivalent. This course examines the debates that arose during Spains problematic transition towards cultural, political, and economic liberalism in the 19th century, from the outbreak of the Independence War against France until the fall of the Empire in the Americas. Content may vary from year to year and may include authors such as Zorrilla, Bcquer, Galds, and Clarn. Topics may include competing visions of rationalism and Romanticism, the interplay of literary, scientific, and economic discourses, photography and new ways of seeing reality, and the relationship between the rise of the bourgeoisie and the reconceptualization of private space.",https://www.concordia.ca//academics/undergraduate/calendar/current/sec31/31-060.html
SPAN 418,"Cultural Conflicts and Modernity in Spain, 1898-1939 ","Prerequisite: SPAN 303 or equivalent. This course examines the cultural and ideological conflicts that took place in Spain between the fall of the Spanish Empire and the Civil War. Through close readings and critical discussions of works by authors such as Unamuno, Ortega, Garca Lorca, and Buuel, students consider topics that may include the ethics of violence in cultural conflict, the relationship between culture and ideology, the role of emotions in the shaping of national identity, and the tension between humanism and technical progress.",https://www.concordia.ca//academics/undergraduate/calendar/current/sec31/31-060.html
SPAN 420,"Dictatorship and Exile in Modern Spain, 1939-1975 ","Prerequisite: SPAN 303 or equivalent. This course examines literary and cultural discourses in Spain during Francos dictatorship. Content may vary from year to year and may focus on the literature produced under the dictatorship or in exile. Through close readings and critical discussions of works by authors such as Bergamn, Erice, Aub, and Matute, students consider topics that may include the impact of censorship on cultural history, cultural hegemony and exile, reactionary ideologies of modernity, and the role of silence and fragmentary discourse against official constructions of the nation.",https://www.concordia.ca//academics/undergraduate/calendar/current/sec31/31-060.html
SPAN 422,Spain in Transition: 1960 to the Present,"Prerequisite: SPAN 303 or equivalent. This course examines Spanish literature in the context of the countrys evolution towards cultural post-modernity, since the final years of Francos dictatorship until today. Through close readings and critical discussions of works by authors such as Brossa, Goytisolo, Almodvar, and the ",https://www.concordia.ca//academics/undergraduate/calendar/current/sec31/31-060.html
SPAN 441,"Romanticism and the Construction of Identity in Spanish America,
 1820-1890","Prerequisite: SPAN 303 or equivalent. This course examines Spanish-American literature and culture of the 19th century in terms of the efforts to define national character through discourses on nature, the peoples, history, and traditions. The relationship of these discourses with Romanticism, the role of the writer, and the image and function of the feminine are particularly examined. Students study representative works by authors such as Heredia, Sarmiento, Gmez de Avellaneda, and Hernndez. Students are introduced to the formulation of critical discourse through a series of short essays and oral presentations.",https://www.concordia.ca//academics/undergraduate/calendar/current/sec31/31-060.html
SPAN 442,"Modernism: Modernity and Rebellion, Rupture and
 Innovation in Spanish-American Letters, 1880-1920","Prerequisite: SPAN 303 or equivalent. Through the study of representative literary and other cultural texts, as well as the critical debates of the era (such as those concerning industrialization, U.S. hegemony and feminism), this course examines the various phases in the development of a Spanish-American consciousness towards modernity and cultural autonomy. Students study representative works by authors such as Mart, Gutirrez Njera, Daro, Lugones, and some women authors of the period. Students are introduced to the formulation of critical discourse by writing a series of short essays and delivering oral presentations.",https://www.concordia.ca//academics/undergraduate/calendar/current/sec31/31-060.html
SPAN 443,"The Spanish-American Boom and its Predecessors, 1950-1980","Prerequisite: SPAN 303 or equivalent. This course examines a selection of Spanish-American novels and essays of the period between approximately 1950 and 1975, known as the ",https://www.concordia.ca//academics/undergraduate/calendar/current/sec31/31-060.html
SPAN 450,The Short Narrative in Spain and Spanish America,"Prerequisite: SPAN 303 or equivalent. From its beginnings as an independent genre in the 19th century to the most recent minifiction, this course examines the short story in light of different theories of narratology, specifically as relating to the short narrative. Texts are taken from representative authors from either or both Spain and Spanish America, within their cultural context. Students are introduced to the formulation of critical discourse through a series of short essays and an oral presentation; students also write their own short fiction.",https://www.concordia.ca//academics/undergraduate/calendar/current/sec31/31-060.html
SPAN 451,Dramatic Representations in Hispanic Cultures,"Prerequisite: SPAN 303 or equivalent. This course introduces students to fundamental concepts in the study of Hispanic drama and film, as well as to wider issues of theatricality and performance. It deals with the cultural and historical relation between literature and the visual arts, and presents some basic tools and techniques of research and criticism as related to Hispanic theatre and cinema. The course may include student representations of scenes from plays studied.",https://www.concordia.ca//academics/undergraduate/calendar/current/sec31/31-060.html
SPAN 453,"From Object to Subject: Women and Discourse in Spain and
 Spanish America","Prerequisite: SPAN 303 or equivalent. This course introduces texts from different historical periods from various theoretical perspectives. Particular attention is given to theoretical perspectives pertinent to Spain and Spanish America. The function of gender in Hispanic discourse, representation of women, and strategies of expression in women writers are some of the topics that may be examined.",https://www.concordia.ca//academics/undergraduate/calendar/current/sec31/31-060.html
SPAN 455,Perspectives on the Teaching of Spanish,"Prerequisite: SPAN 303 previously or concurrently.. This course provides students with basic knowledge of and structured practice in the principal approaches to the teaching of Spanish to speakers of other languages. Topics may include a selection of approaches to the teaching of Spanish, such as task-based learning, communicative methods, process writing, grammar for teachers of Spanish, the use of computer technology and Internet resources for the teaching of Spanish, the development of didactic material, as well as the incorporation of Hispanic cultural material.",https://www.concordia.ca//academics/undergraduate/calendar/current/sec31/31-060.html
SPAN 461,The History of the Spanish Language,"Prerequisite: SPAN 371 or permission of the Department. This course examines the historical and cultural evolution of the Spanish language. Topics to be considered may include the phonological and morphological development of Vulgar Latin, the development of variants between Peninsular and Spanish-American expression, and the dialogic and conflictive nature of linguistic change. In-class and take-home activities may include the translation of medieval and early modern Spanish texts into their modern equivalents.",https://www.concordia.ca//academics/undergraduate/calendar/current/sec31/31-060.html
SPAN 462,Introduction to Spanish Linguistics,"Prerequisite: SPAN 303 previously or concurrently. This course provides an introduction to the basic concepts and analytical techniques of linguistics as applied specifically to the Spanish language. It covers the main areas of Hispanic linguistics, including phonetics and phonology, morphology and syntax of the Spanish language. It may also cover topics related to semantics, pragmatics, dialectology, sociolinguistics and second language acquisition of Spanish. Activities include linguistic analysis of the sounds, words and sentences of Spanish, as well as comparisons to the structure of English and/or French when applicable. This course provides the basis for further study in the field.",https://www.concordia.ca//academics/undergraduate/calendar/current/sec31/31-060.html
SPAN 464,Current Issues in the Hispanic Cultures: Spanish America,"Prerequisite: SPAN 301; 362 or 363, or equivalent. This course explores current newsworthy events and affairs in the political, social, and cultural spheres of Spanish America as seen through various media sources such as newspapers, magazines, radio and television, and the Internet. It includes a systematic study of techniques of oral expression. As such, activities emphasize oral skills and may include team-based class work and presentations, brief summaries, journal, and oral exams. Format and content vary from year to year.",https://www.concordia.ca//academics/undergraduate/calendar/current/sec31/31-060.html
SPAN 465,Current Issues in the Hispanic Cultures: Spain,"Prerequisite: SPAN 301, 365. This course explores current newsworthy events and affairs in the political, social, and cultural spheres of Spain as seen through various media sources such as newspapers, magazines, radio and television, and the Internet. It includes a systematic study of techniques of oral expression. As such, activities emphasize oral skills and may include team-based class work and presentations, brief summaries, journal, and oral exams. Format and content vary from year to year.",https://www.concordia.ca//academics/undergraduate/calendar/current/sec31/31-060.html
SPAN 467,"The Avant-Gardes in Spanish America and Spain and
 their Repercussions in the Arts","Prerequisite: SPAN 303 or equivalent. Starting from an introduction to major currents of the historical Avant-garde (1920-1940), such as Futurism, Cubism, Dadaism, and Surrealism, the course traces the impact of the avant-gardes throughout 20th-century Hispanic poetry and the visual arts. Students explore particular manifestations of these currents in the art and poetry of Spanish America (",https://www.concordia.ca//academics/undergraduate/calendar/current/sec31/31-060.html
SPAN 469,Hispanic Poetry and Poetics ,"Prerequisite: SPAN 303 or equivalent. This course examines poetic discourse in Hispanic culture. Through close readings and critical discussions of works by Spanish and/or Spanish-American poets, students consider topics that may include the rhetorical and linguistic strategies of poetic discourse, poetry as ideology, poetry and the body, and the relationship between poetry and other written and oral forms of discourse.",https://www.concordia.ca//academics/undergraduate/calendar/current/sec31/31-060.html
SPAN 470,Spanish-American Testimonio Discourse,"Prerequisite: SPAN 303; 362 or 363; or equivalent. This course offers a comprehensive study of the struggle between subaltern voices and mainstream culture, as manifested in ",https://www.concordia.ca//academics/undergraduate/calendar/current/sec31/31-060.html
SPAN 471,The Art of Persuasion: the Hispanic Essay,"Prerequisite: SPAN 303 or equivalent. This course examines the genre of essay writing in Spain and/or Spanish America. A concise historical overview traces the development of this genre to the present. The study of different types of rhetorical strategies, discourse, and objectives in essay writing focuses on contemporary texts. Students learn to develop their own skills towards the writing of effective persuasive prose.",https://www.concordia.ca//academics/undergraduate/calendar/current/sec31/31-060.html
SPAN 472,"Discourses of Discovery, Colonization, and Resistance in Spain and
 Spanish America","Prerequisite: SPAN 303, 310. This course examines the colonial subject as s/he appears in early modern articulations of the imperial centre and its relation to the colonial periphery, as well as in the emerging centres of Spanish America. Through close textual analysis and critical discussions of representative works by Peninsular and Colonial authors such as Columbus, Las Casas, Sor Juana and el Inca Garcilaso, students investigate topics that may include the rhetorical and legal tropes of discovery and their construction of an abject other, the historical conditions that inform the chronicles of conquest, and strategies of cultural resistance employed by ",https://www.concordia.ca//academics/undergraduate/calendar/current/sec31/31-060.html
SPAN 473,Literary Translation in Spanish,"Prerequisite: SPAN 303 previously or concurrently; SPAN 306. This course examines the history and principles of literary translation with reference to translation between the Spanish- and English-speaking worlds. Literary translations both from Spanish to English and vice versa are analyzed within a critical context, and students translate essays, short stories, and poetry into both languages. Equal attention is paid to Spanish and English stylistics.",https://www.concordia.ca//academics/undergraduate/calendar/current/sec31/31-060.html
SPAN 474,Translation for Specific Fields,"Prerequisite: SPAN 303 previously or concurrently; SPAN 306. This course concentrates on the technical and stylistic elements of translation of texts from a variety of fields such as business, journalism, tourism, telecommunications, and international trade. Material to be translated includes actual texts, and activities involve analysis of translation strategies and of terminological challenges pertinent to effective written communication in each domain. Translation is from both Spanish to English and English to Spanish.",https://www.concordia.ca//academics/undergraduate/calendar/current/sec31/31-060.html
SPAN 475,Translation Issues in Spanish American Culture,"Prerequisite: SPAN 303 previously or concurrently; SPAN 306. The goal of this course is to critically revise the cultural, literary, and aesthetic role of translation in Latin American culture, particularly with regard to its textual production. Through reading and discussion of theoretical authors such as F. Schleiermacher, J. Ortega y Gasset, L. Venuti, H. K. Bhabha, and W. Mignolo, students analyze representative texts of Latin American culture which practically and aesthetically incorporate different problems and/or strategies of translation in the transcultural context of a globalization process of more than five centuries.",https://www.concordia.ca//academics/undergraduate/calendar/current/sec31/31-060.html
SPAN 480,Tutorial I,"Prerequisite: Permission of the Department. This course consists of guided readings in Spanish language and/or Hispanic literature, culture, and translation, to meet the individual students needs.",https://www.concordia.ca//academics/undergraduate/calendar/current/sec31/31-060.html
SPAN 481,Tutorial II,"Prerequisite: Permission of the Department. This course consists of guided readings in Spanish language and/or Hispanic literature, culture, and translation, to meet the individual students needs.",https://www.concordia.ca//academics/undergraduate/calendar/current/sec31/31-060.html
SPAN 482,Tutorial III,"Prerequisite: Permission of the Department. This course consists of guided readings in Spanish language and/or Hispanic literature, culture, and translation, to meet the individual students needs.",https://www.concordia.ca//academics/undergraduate/calendar/current/sec31/31-060.html
SPAN 483,Tutorial IV,"Prerequisite: Permission of the Department. This course consists of guided readings in Spanish language and/or Hispanic literature, culture, and translation, to meet the individual students needs.",https://www.concordia.ca//academics/undergraduate/calendar/current/sec31/31-060.html
SPAN 490,Honours Project,Prerequisite: Honours status. This course provides the honours candidate with the opportunity to prepare an extensive research project on a topic to be chosen by the candidate with the approval of a supervising member of the faculty of the Spanish section.,https://www.concordia.ca//academics/undergraduate/calendar/current/sec31/31-060.html
LING 200, Introduction to Linguistic Science,"This course provides an introduction to the principles of general linguistics for beginners in the field. There is an emphasis on synchronic linguistic analysis, with a brief examination of historical and comparative linguistics.",https://www.concordia.ca//academics/undergraduate/calendar/current/sec31/31-060.html
LING 298, Selected Topics in Linguistics,"Specific topics for this course, and prerequisites relevant in each case, are stated in the Undergraduate Class Schedule.",https://www.concordia.ca//academics/undergraduate/calendar/current/sec31/31-060.html
LING 300, Sociolinguistics,"This course studies the beliefs, interrelationships, and values of societal groups as reflected in language.",https://www.concordia.ca//academics/undergraduate/calendar/current/sec31/31-060.html
LING 315,Syntax,"Prerequisite: LING 200 with a grade of C or higher. This course introduces students to syntactic theory in the generative tradition. Topics include structure-building operations, constituency, a variety of movement phenomena, and the relationship between the lexicon and syntactic computation. The focus is on contemporary theoretical frameworks but the course also includes some discussion of how these developed from earlier theories.",https://www.concordia.ca//academics/undergraduate/calendar/current/sec31/31-060.html
LING 322, Linguistics and Cognitive Science,"Prerequisite: LING 222 or equivalent. This course situates generative linguistics in the cognitive sciences by providing a survey of relevant topics from psychology, artificial intelligence, computer science, ethology, and philosophy.",https://www.concordia.ca//academics/undergraduate/calendar/current/sec31/31-060.html
LING 330, Sanskrit,"This course provides an introduction to the fundamentals of Sanskrit grammar. After developing a foundation, students are presented with a selection of short, original texts to read and translate.",https://www.concordia.ca//academics/undergraduate/calendar/current/sec31/31-060.html
LING 335, Historical Linguistics,"Prerequisite: LING 200 with a grade of C or higher. This course provides a survey of the primary tools and methods of historical linguistics. Change and mechanisms of change at the various levels of the grammar (phonological, morphological, and syntactic) are surveyed. The comparative method, including both subgrouping and reconstruction, is treated in detail.",https://www.concordia.ca//academics/undergraduate/calendar/current/sec31/31-060.html
LING 336, Comparative Indo-European Linguistics,"Prerequisite: LING 200 with a grade of C or higher. Through a comparative study of the phonology of the various branches of the Indo-European language family (e.g. Indo-Iranian, Hellenic, Italic, Germanic, Slavic, Baltic), this course familiarizes the student with the techniques used in linguistic reconstruction. Emphasis is given to the development and differentiation of languages through time.",https://www.concordia.ca//academics/undergraduate/calendar/current/sec31/31-060.html
LING 341, Introduction to Romance Linguistics,"A study of the modern Romance languages, especially French, Italian, and Spanish, and their development from Latin.",https://www.concordia.ca//academics/undergraduate/calendar/current/sec31/31-060.html
LING 371, Semantics,Prerequisite: LING 200 with a grade of C or higher. This course introduces the basic notions required for formal analysis of meaning within a theory of language. The central objective is the development of a system for the representation of the logical structure of natural language. Contemporary works in linguistic semantics are critically examined.,https://www.concordia.ca//academics/undergraduate/calendar/current/sec31/31-060.html
LING 372, Descriptive and Instrumental Phonetics,"Description of speech sounds in articulatory terms. Identification and description of sounds that occur outside the Indo-European family of languages. Description of speech sounds as to their acoustic qualities: frequency, amplitude, pitch, stress. Interpretation of sound spectrograms.",https://www.concordia.ca//academics/undergraduate/calendar/current/sec31/31-060.html
LING 373, Phonology,"Prerequisite: LING 200 with a grade of C or higher. This course examines the fundamentals of distinctive-feature analysis as developed by Jakobson, Chomsky, and Halle. Theoretical concepts and notational techniques are emphasized. Students receive extensive training in data analysis and rule writing.",https://www.concordia.ca//academics/undergraduate/calendar/current/sec31/31-060.html
LING 398, Selected Topics in Linguistics,"Specific topics for this course, and prerequisites relevant in each case, are stated in the Undergraduate Class Schedule.",https://www.concordia.ca//academics/undergraduate/calendar/current/sec31/31-060.html
LING 421, Non-Indo-European Structures,"Prerequisite: LING 315, 373. This course is intended to give the student an in-depth acquaintance with the structure of a language which differs markedly from that of familiar Indo-European languages. The course involves working with a native speaker and/or from textual material.",https://www.concordia.ca//academics/undergraduate/calendar/current/sec31/31-060.html
LING 436, Advanced Indo-European Studies,Prerequisite: LING 336 or equivalent. Detailed study of the synchronic and diachronic grammars of one or more Indo-European dialects essential to the reconstruction of the proto-language. Extensive readings are undertaken in both original texts and in scholarly contributions to their elucidation. Emphasis is placed on current issues and research in the field.,https://www.concordia.ca//academics/undergraduate/calendar/current/sec31/31-060.html
LING 437, Problems in Indo-European Comparative Grammar,Prerequisite: LING 336 or equivalent. This course explores one or more areas of Indo-European comparative grammar of particular interest in current research. Extensive reading in the scholarly literature is undertaken with emphasis on the principles by which hypotheses in historical linguistics can be framed and the criteria for testing such hypotheses.,https://www.concordia.ca//academics/undergraduate/calendar/current/sec31/31-060.html
LING 446, Comparative Grammar of Greek and Latin,Prerequisite: LING 336 or CLAS 383 or 391. A study of the similarities and differences in the phonology and morphology of Ancient Greek and Latin. Some attention is also given to issues of syntax and the lexicon.,https://www.concordia.ca//academics/undergraduate/calendar/current/sec31/31-060.html
LING 447, Mycenaean Greek,"Prerequisite: LING 336 or CLAS 383. Dating from the 14th to the 12th century BCE, Mycenaean  the language of the Linear B tablets  is the earliest form of Greek attested. In this course, selected documents will be read, both in transliteration and in the Mycenaean syllabary, with attention both to linguistic and to cultural issues.",https://www.concordia.ca//academics/undergraduate/calendar/current/sec31/31-060.html
LING 456, Homeric Greek,"Prerequisite: LING 336 or CLAS 383. An examination of the language of Homer, an artificial mixture of dialectal and diachronic variants, a ",https://www.concordia.ca//academics/undergraduate/calendar/current/sec31/31-060.html
LING 457, Archaic Latin and the Italic Dialects,"Prerequisite: LING 336 or CLAS 391. A study of inscriptions in archaic Latin and the ancient Italic dialects Oscan and Umbrian. Examination of the main features of phonology, morphology, syntax and the lexicon which distinguish Osco-Umbrian from Latin, with reference to their development from Proto-Indo-European.",https://www.concordia.ca//academics/undergraduate/calendar/current/sec31/31-060.html
LING 461, Hittite,"Prerequisite: LING 336 or equivalent. The fundamentals of Hittite grammar are presented through the extensive reading of texts, both in transliteration and cuneiform. Considerable attention is given to problems of comparative grammar.",https://www.concordia.ca//academics/undergraduate/calendar/current/sec31/31-060.html
LING 471, Advanced Semantics,Prerequisite: LING 371 with a grade of C or higher. This course explores advanced topics in the relationship between syntactic form and linguistic meaning. The course concentrates on formal analysis of linguistic meaning in the tradition of Model Theoretic Semantics. Students are required to read original journal articles in semantics as well as other source material that cover current areas of active research.,https://www.concordia.ca//academics/undergraduate/calendar/current/sec31/31-060.html
LING 498, Advanced Topics in Linguistics,"Specific topics for this course, and prerequisites relevant in each case, are stated in the Undergraduate Class Schedule.",https://www.concordia.ca//academics/undergraduate/calendar/current/sec31/31-060.html
HEBR 210,Introductory Course in Hebrew,"A beginners course in Hebrew, with readings of classical and modern texts.",https://www.concordia.ca//academics/undergraduate/calendar/current/sec31/31-060.html
HEBR 241,Intermediate Hebrew I,Prerequisite: HEBR 210 or permission of the Department. This course includes a comprehensive review of Hebrew grammar and syntax and deals with additional details not covered in the introductory course. Practice is provided through compositions and readings of classical and modern Hebrew texts.,https://www.concordia.ca//academics/undergraduate/calendar/current/sec31/31-060.html
HEBR 242,Intermediate Hebrew II ,"Prerequisite: HEBR 241 or permission of the Department. This course continues the comprehensive review of Hebrew grammar and syntax, and deals with additional details not covered in the introductory course. Practice is provided through compositions and readings of classical and modern Hebrew texts.",https://www.concordia.ca//academics/undergraduate/calendar/current/sec31/31-060.html
HEBR 310,Topics in Hebrew Literature ,"Topics for this course will vary; possibilities may include modern Hebrew literature, masterpieces and genres in Hebrew literature, and others. This course is taught in English.",https://www.concordia.ca//academics/undergraduate/calendar/current/sec31/31-060.html
MGRK 290, Modern Greek,This course provides an introduction to the basic elements of modern Greek for the student with no knowledge of the language.,https://www.concordia.ca//academics/undergraduate/calendar/current/sec31/31-060.html
MGRK 398, Special Topics in Modern Greek,"Specific topics for this course, and prerequisites relevant in each case, are stated in the Undergraduate Class Schedule.",https://www.concordia.ca//academics/undergraduate/calendar/current/sec31/31-060.html
MIRI 290, Modern Irish,This course provides an introduction to the basic elements of modern Irish for the student with no knowledge of the language.,https://www.concordia.ca//academics/undergraduate/calendar/current/sec31/31-060.html
MIRI 398, Special Topics in Modern Irish,"Specific topics for this course, and prerequisites relevant in each case, are stated in the Undergraduate Class Schedule.",https://www.concordia.ca//academics/undergraduate/calendar/current/sec31/31-060.html
MRUS 290,Russian,This course provides an introduction to the basic elements of Russian for the student with no knowledge of the language.,https://www.concordia.ca//academics/undergraduate/calendar/current/sec31/31-060.html
MRUS 398,Special Topics in Russian,"Specific topics for this course, and prerequisites relevant in each case, are stated in the Undergraduate Class Schedule.",https://www.concordia.ca//academics/undergraduate/calendar/current/sec31/31-060.html
ECON 201,Introduction to Microeconomics,"Introduction to the functioning of the market system; concepts of supply and demand, the role of prices in resource allocation; production decisions by firms. Analysis of differences between competition and monopoly, and the implications for economic efficiency; theories of labour markets and wage determination.",https://www.concordia.ca//academics/undergraduate/calendar/current/sec31/31-080.html
ECON 203,Introduction to Macroeconomics,"An introductory analysis of aggregate economic activity. The focus is on the principles of determination of the level of employment, national income, real output, inflation, and international balance of payments. The course also analyzes the principles which govern trade relations among countries. These topics are integrated by a discussion of government monetary and fiscal policies to stabilize economic activity.",https://www.concordia.ca//academics/undergraduate/calendar/current/sec31/31-080.html
ECON 221,Statistical Methods I,"Prerequisite: Cegep Mathematics 311 or MATH 201 or 206. This course is an introduction to the statistical procedures commonly employed by economists. Topics may include probability and probability distributions, discrete and continuous random variables, descriptive statistics, sampling distributions, statistical estimation, confidence intervals and hypothesis testing.",https://www.concordia.ca//academics/undergraduate/calendar/current/sec31/31-080.html
ECON 222,Statistical Methods II,"Prerequisite: ECON 221; MATH 203 or 209; or equivalent. This course is a continuation of ECON 221 and is an introduction to the classical linear regression model, with an emphasis on the models assumptions and the properties and interpretation of the estimates derived from it. Consideration is also given to violations of the models assumptions, the effects on the estimates and steps to remedy these violations. Topics may include model specification, heteroscedasticity, multicollinearity and indicator variables. Students are also introduced to the acquisition and preparation of appropriate datasets.",https://www.concordia.ca//academics/undergraduate/calendar/current/sec31/31-080.html
ECON 251,Economic History Prior to the Industrial Revolution,"This course is an introduction to the economic development of the Western world prior to the Industrial Revolution. The emphasis is on economic factors in history: evolution of economic systems, economic growth, development and regression within the context of changing institutional constraints. Interconnections among economic, social, and intellectual change are highlighted.",https://www.concordia.ca//academics/undergraduate/calendar/current/sec31/31-080.html
ECON 252,Economic History After the Industrial Revolution,This course is an introduction to the main economic trends in the era of sustained growth and development which accelerated with the Industrial Revolution and continues to the present. The emphasis is on Europe with some coverage of North America and the colonial/ developing world.,https://www.concordia.ca//academics/undergraduate/calendar/current/sec31/31-080.html
ECON 301,Intermediate Microeconomic Theory I,"Prerequisite: ECON 201, 203; MATH 203 or 209 or equivalent. Theory and measurement of demand, theory of consumer behaviour, production, theory of the firm, and cost and revenue analysis.",https://www.concordia.ca//academics/undergraduate/calendar/current/sec31/31-080.html
ECON 302,Intermediate Microeconomic Theory II,"Prerequisite: ECON 301. Market structures (perfect competition, monopoly, oligopoly), industrial concentration, factor markets, income distribution, economic efficiency, general equilibrium, welfare economics.",https://www.concordia.ca//academics/undergraduate/calendar/current/sec31/31-080.html
ECON 303,Intermediate Macroeconomic Theory I,"Prerequisite: ECON 201, 203; MATH 203 or 209 or equivalent. The course introduces basic aggregative models to explore different theories on the determination of national income, interest rates and exchange rates. Topics covered include the definitions and measurements of indicators of economic activity; the components of aggregate supply and aggregate demand; the supply and demand for money; and the dynamics of national debt and deficit. The role of macroeconomic policy, such as fiscal and monetary policy, is also examined.",https://www.concordia.ca//academics/undergraduate/calendar/current/sec31/31-080.html
ECON 304,Intermediate Macroeconomic Theory II,"Prerequisite: ECON 303. This course builds on the concepts developed in ECON 303 by introducing additional features to the basic models, such as the formation of expectations and attributes of the labour market, and then using these models to explore different theories concerning the determination and the evolution of major aggregate variables, economic growth and business cycles. The role of macroeconomic policy, with an emphasis on Canada, is also examined.",https://www.concordia.ca//academics/undergraduate/calendar/current/sec31/31-080.html
ECON 311,Economic Development,"Prerequisite: ECON 201, 203. The course investigates comparative economic development, with special attention to problems of capital formation, population growth, quality of labour force, and social and cultural attitudes towards economic modernization. Theories of economic development are evaluated in the context of the realities of historical patterns and the varying degrees of ability to achieve modernization.",https://www.concordia.ca//academics/undergraduate/calendar/current/sec31/31-080.html
ECON 318,Canadian Economic Policy and Institutions,"Prerequisite: ECON 201, 203. This course focuses on economic policies and institutions related to contemporary issues in the domestic economy. It is guided by the application of economic principles to such issues as regional disparities, income distribution and inequality, intra-provincial trade, social security policies, welfare programs, foreign ownership and control, competition policy, government regulation of business, unemployment, inflation, and environmental policy.",https://www.concordia.ca//academics/undergraduate/calendar/current/sec31/31-080.html
ECON 319,International Economic Policy and Institutions,"Prerequisite: ECON 201, 203. This course focuses on economic policies and institutions related to issues such as protectionism, regionalism, and globalization. Selected topics in exchange rate and currency convertibility, liberalization of economic systems, and international economic development are also covered.",https://www.concordia.ca//academics/undergraduate/calendar/current/sec31/31-080.html
ECON 324,Economic Data Analysis,"Prerequisite: ECON 201, 203, 222 or equivalent. This course introduces students to the techniques of data retrieval, manipulation and analysis with particular emphasis placed on using a variety of national and international databases, database management, and spreadsheet and statistical software packages.",https://www.concordia.ca//academics/undergraduate/calendar/current/sec31/31-080.html
ECON 325,Mathematics for Economists I,"Prerequisite: ECON 201, 203; MATH 203 or 209 or equivalent. This course introduces students to core topics in algebra and optimization techniques. The topics covered include vector spaces and linear transformations; matrix operations; characteristic values and vectors; matrix differentiation. In addition, the course covers a review of constrained and unconstrained optimization with economic applications; Taylor series representation, implicit function theorem, and related topics.",https://www.concordia.ca//academics/undergraduate/calendar/current/sec31/31-080.html
ECON 326,Mathematics for Economists II,"Prerequisite: ECON 325. This course covers more advanced topics in optimization methods and introduces students to techniques in economics dynamics, as well as applications of integration. Topics include quadratic forms and second-order conditions, Kuhn-Tucker theory, the maximum principle, difference and differential equations, discounting and the rudiments of probability theory.",https://www.concordia.ca//academics/undergraduate/calendar/current/sec31/31-080.html
